id,firm_id,car_name,year,cy,dr,at,ps,air,drv,wt,dom,disp,hp,lng,wdt,wb,car_size,mpg,mpd,dpm,p_real,num_hh,hp2wt,hh_id
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1458
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1459
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1460
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1461
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1462
507,19,OD88RO,1990,6,2,1,1,1,1,3.2479999,1,3.8,1.65,196.3,72.599998,110.8,1.425138,1.8,2.0211341,4.9477177,12.161439999999999,94312000,5.080049,1463
390,18,FDESCO,1990,4,2,0,0,0,1,2.2420001,1,1.9,0.89999998,169.39999,65.900002,94.199997,1.1163459999999998,3.2,3.5931273,2.7830911,5.6633515,94312000,4.014273200000001,1464
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,1465
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,1466
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1467
5,1,TYCELI,1990,4,2,0,1,0,1,2.5,0,1.6,1.03,176.0,67.099998,99.400002,1.1809598999999997,2.8,3.1439862,3.1806755,9.3863802,94312000,4.1199999,1468
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,1469
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,1470
390,18,FDESCO,1990,4,2,0,0,0,1,2.2420001,1,1.9,0.89999998,169.39999,65.900002,94.199997,1.1163459999999998,3.2,3.5931273,2.7830911,5.6633515,94312000,4.014273200000001,1471
258,12,PS944,1990,4,2,0,1,1,0,2.9979999,0,3.0,2.0799999,168.89999,68.300003,94.5,1.1535870000000001,2.5999999,2.919416,3.4253426,32.058151,94312000,6.9379587,1472
491,19,CVLUMI,1990,4,2,1,1,0,1,3.1129999,1,2.5,1.1,198.39999,71.699997,107.5,1.4225279,2.0999999,2.3579898,4.2409004999999995,9.2884474,94312000,3.5335688999999997,1473
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1474
258,12,PS944,1990,4,2,0,1,1,0,2.9979999,0,3.0,2.0799999,168.89999,68.300003,94.5,1.1535870000000001,2.5999999,2.919416,3.4253426,32.058151,94312000,6.9379587,1475
516,19,ODCTLS-1990-1990,1990,4,2,0,1,1,1,3.1329999,1,2.3,1.8,192.3,71.0,107.5,1.36533,2.2,2.4702749,4.0481324,11.090282,94312000,5.7452922,1476
488,19,CVCORV,1990,8,2,1,1,1,0,3.2550001,1,5.6999998,2.45,176.5,71.0,96.199997,1.25315,1.6,1.7965636000000003,5.5661821,24.467484,94312000,7.5268817,1477
516,19,ODCTLS-1990-1990,1990,4,2,0,1,1,1,3.1329999,1,2.3,1.8,192.3,71.0,107.5,1.36533,2.2,2.4702749,4.0481324,11.090282,94312000,5.7452922,1478
63,2,NI240S,1990,4,2,0,1,0,0,2.6510000000000002,0,2.4000001,1.4,178.0,66.5,97.400002,1.1837,2.0,2.2457043999999997,4.4529457,10.136954,94312000,5.2810259,1479
392,18,FDFEST,1990,4,2,0,0,0,1,1.785,1,1.3,0.63,140.5,63.200001,90.199997,0.88796002,3.5,3.9299828999999997,2.5445404,4.8347359,94312000,3.5294117999999997,1480
100,5,SBJUST,1990,4,2,0,0,0,1,1.8200001000000001,0,1.2,0.73000002,145.5,60.400002,90.0,0.87882,3.3,3.7054123999999997,2.6987547999999997,4.488141099999999,94312000,4.0109892,1481
30,1,TYSUPR,1990,6,2,0,1,1,0,3.4630001000000004,0,3.0,2.0,181.89999,68.699997,102.2,1.2496528999999998,1.8,2.0211341,4.9477177,17.490437,94312000,5.775339099999999,1482
2,1,LXLS40,1990,8,4,1,1,1,0,3.7590001,0,4.0,2.5,196.7,71.699997,110.8,1.4103389,1.8,2.0211341,4.9477177,27.543993,94312000,6.6507049,1483
392,18,FDFEST,1990,4,2,0,0,0,1,1.785,1,1.3,0.63,140.5,63.200001,90.199997,0.88796002,3.5,3.9299828999999997,2.5445404,4.8347359,94312000,3.5294117999999997,1484
488,19,CVCORV,1990,8,2,1,1,1,0,3.2550001,1,5.6999998,2.45,176.5,71.0,96.199997,1.25315,1.6,1.7965636000000003,5.5661821,24.467484,94312000,7.5268817,1485
226,10,MTMIRA,1990,4,2,0,0,0,1,2.2049999,0,1.5,0.81,158.7,65.699997,93.900002,1.0426589,3.0999999,3.4808419,2.8728681000000003,5.3014541,94312000,3.6734693,1486
392,18,FDFEST,1990,4,2,0,0,0,1,1.785,1,1.3,0.63,140.5,63.200001,90.199997,0.88796002,3.5,3.9299828999999997,2.5445404,4.8347359,94312000,3.5294117999999997,1487
392,18,FDFEST,1990,4,2,0,0,0,1,1.785,1,1.3,0.63,140.5,63.200001,90.199997,0.88796002,3.5,3.9299828999999997,2.5445404,4.8347359,94312000,3.5294117999999997,1488
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1489
534,19,PTBONN,1990,6,4,1,1,1,1,3.3089999999999997,1,3.8,1.65,198.7,72.099998,110.8,1.432627,1.8,2.0211341,4.9477177,12.068862,94312000,4.9864006,1490
61,2,INQ45,1990,8,4,1,1,1,0,3.95,0,4.5,2.78,199.8,71.900002,113.2,1.4365621000000002,1.6,1.7965636000000003,5.5661821,29.074219,94312000,7.037974799999999,1491
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1492
572,23,YGGVPL,1990,4,2,0,0,0,1,1.87,0,1.3,0.67000002,139.0,60.700001,84.599998,0.84373003,2.8,3.1439862,3.1806755,3.3932669,94312000,3.5828876000000003,1493
64,2,NI300Z,1990,6,2,0,1,1,0,3.2190001,0,3.0,2.22,169.5,70.5,96.5,1.194975,1.8,2.0211341,4.9477177,21.346598,94312000,6.8965516000000004,1494
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1495
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1496
507,19,OD88RO,1990,6,2,1,1,1,1,3.2479999,1,3.8,1.65,196.3,72.599998,110.8,1.425138,1.8,2.0211341,4.9477177,12.161439999999999,94312000,5.080049,1497
31,1,TYTERC,1990,4,2,0,0,0,1,2.02,0,1.5,0.77999997,166.7,64.0,93.699997,1.0668799999999998,3.0999999,3.4808419,2.8728681000000003,4.9640403,94312000,3.8613861000000003,1498
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,1499
481,19,CVCAVA,1990,4,2,0,0,0,1,2.4649999,1,2.2,0.94999999,178.60001,66.0,101.2,1.1787601,2.5,2.8071306000000003,3.5623565000000004,5.797246,94312000,3.8539553,1500
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1501
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1502
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1503
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1504
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1505
572,23,YGGVPL,1990,4,2,0,0,0,1,1.87,0,1.3,0.67000002,139.0,60.700001,84.599998,0.84373003,2.8,3.1439862,3.1806755,3.3932669,94312000,3.5828876000000003,1506
232,11,SA9000,1990,4,4,0,1,1,1,3.0220001,0,2.3,1.5,188.2,69.400002,104.2,1.306108,2.0999999,2.3579898,4.2409004999999995,19.889059,94312000,4.9636002,1507
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1508
516,19,ODCTLS-1990-1990,1990,4,2,0,1,1,1,3.1329999,1,2.3,1.8,192.3,71.0,107.5,1.36533,2.2,2.4702749,4.0481324,11.090282,94312000,5.7452922,1509
64,2,NI300Z,1990,6,2,0,1,1,0,3.2190001,0,3.0,2.22,169.5,70.5,96.5,1.194975,1.8,2.0211341,4.9477177,21.346598,94312000,6.8965516000000004,1510
31,1,TYTERC,1990,4,2,0,0,0,1,2.02,0,1.5,0.77999997,166.7,64.0,93.699997,1.0668799999999998,3.0999999,3.4808419,2.8728681000000003,4.9640403,94312000,3.8613861000000003,1511
266,13,ISIMPU,1990,4,2,0,1,0,1,2.411,0,1.6,1.3,166.0,66.699997,96.5,1.1072198999999998,2.5999999,2.919416,3.4253426,9.180566800000001,94312000,5.3919535000000005,1512
9,1,TYCORO,1990,4,4,0,0,0,1,2.3900001,0,1.6,1.02,170.3,65.199997,95.699997,1.110356,2.8,3.1439862,3.1806755,6.693191099999999,94312000,4.2677822,1513
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1514
460,19,BKREGA,1990,6,2,1,1,1,1,3.237,1,3.0999999,1.35,192.2,72.5,107.5,1.39345,1.9,2.1334193,4.6873112,11.629686999999999,94312000,4.1705284,1515
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,1516
30,1,TYSUPR,1990,6,2,0,1,1,0,3.4630001000000004,0,3.0,2.0,181.89999,68.699997,102.2,1.2496528999999998,1.8,2.0211341,4.9477177,17.490437,94312000,5.775339099999999,1517
566,21,HYEXCE,1990,4,2,0,0,0,1,2.04,0,1.5,0.81,161.39999,63.200001,93.900002,1.020048,2.9000001,3.2562716,3.070997,4.513389599999999,94312000,3.9705882000000003,1518
100,5,SBJUST,1990,4,2,0,0,0,1,1.8200001000000001,0,1.2,0.73000002,145.5,60.400002,90.0,0.87882,3.3,3.7054123999999997,2.6987547999999997,4.488141099999999,94312000,4.0109892,1519
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,1520
266,13,ISIMPU,1990,4,2,0,1,0,1,2.411,0,1.6,1.3,166.0,66.699997,96.5,1.1072198999999998,2.5999999,2.919416,3.4253426,9.180566800000001,94312000,5.3919535000000005,1521
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,1522
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1523
488,19,CVCORV,1990,8,2,1,1,1,0,3.2550001,1,5.6999998,2.45,176.5,71.0,96.199997,1.25315,1.6,1.7965636000000003,5.5661821,24.467484,94312000,7.5268817,1524
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1525
392,18,FDFEST,1990,4,2,0,0,0,1,1.785,1,1.3,0.63,140.5,63.200001,90.199997,0.88796002,3.5,3.9299828999999997,2.5445404,4.8347359,94312000,3.5294117999999997,1526
82,4,MZ323,1990,4,2,0,0,0,1,2.2379999,0,1.6,0.81999999,163.60001,65.699997,96.5,1.0748520000000001,2.9000001,3.2562716,3.070997,5.0489669,94312000,3.6639857000000005,1527
266,13,ISIMPU,1990,4,2,0,1,0,1,2.411,0,1.6,1.3,166.0,66.699997,96.5,1.1072198999999998,2.5999999,2.919416,3.4253426,9.180566800000001,94312000,5.3919535000000005,1528
488,19,CVCORV,1990,8,2,1,1,1,0,3.2550001,1,5.6999998,2.45,176.5,71.0,96.199997,1.25315,1.6,1.7965636000000003,5.5661821,24.467484,94312000,7.5268817,1529
390,18,FDESCO,1990,4,2,0,0,0,1,2.2420001,1,1.9,0.89999998,169.39999,65.900002,94.199997,1.1163459999999998,3.2,3.5931273,2.7830911,5.6633515,94312000,4.014273200000001,1530
64,2,NI300Z,1990,6,2,0,1,1,0,3.2190001,0,3.0,2.22,169.5,70.5,96.5,1.194975,1.8,2.0211341,4.9477177,21.346598,94312000,6.8965516000000004,1531
131,7,AD200S,1990,6,4,1,1,1,1,3.263,0,2.2,1.62,192.7,71.400002,105.6,1.3758780000000002,1.7,1.9088488999999997,5.2387595000000005,25.558529,94312000,4.9647565,1532
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1533
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1534
488,19,CVCORV,1990,8,2,1,1,1,0,3.2550001,1,5.6999998,2.45,176.5,71.0,96.199997,1.25315,1.6,1.7965636000000003,5.5661821,24.467484,94312000,7.5268817,1535
61,2,INQ45,1990,8,4,1,1,1,0,3.95,0,4.5,2.78,199.8,71.900002,113.2,1.4365621000000002,1.6,1.7965636000000003,5.5661821,29.074219,94312000,7.037974799999999,1536
566,21,HYEXCE,1990,4,2,0,0,0,1,2.04,0,1.5,0.81,161.39999,63.200001,93.900002,1.020048,2.9000001,3.2562716,3.070997,4.513389599999999,94312000,3.9705882000000003,1537
61,2,INQ45,1990,8,4,1,1,1,0,3.95,0,4.5,2.78,199.8,71.900002,113.2,1.4365621000000002,1.6,1.7965636000000003,5.5661821,29.074219,94312000,7.037974799999999,1538
572,23,YGGVPL,1990,4,2,0,0,0,1,1.87,0,1.3,0.67000002,139.0,60.700001,84.599998,0.84373003,2.8,3.1439862,3.1806755,3.3932669,94312000,3.5828876000000003,1539
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1540
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1541
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1542
516,19,ODCTLS-1990-1990,1990,4,2,0,1,1,1,3.1329999,1,2.3,1.8,192.3,71.0,107.5,1.36533,2.2,2.4702749,4.0481324,11.090282,94312000,5.7452922,1543
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1544
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1545
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1546
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,1547
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1548
424,18,LNMARK,1990,8,2,1,1,1,0,3.779,1,5.0,2.25,202.8,70.900002,108.5,1.4378520000000001,1.7,1.9088488999999997,5.2387595000000005,22.376434,94312000,5.953956099999999,1549
516,19,ODCTLS-1990-1990,1990,4,2,0,1,1,1,3.1329999,1,2.3,1.8,192.3,71.0,107.5,1.36533,2.2,2.4702749,4.0481324,11.090282,94312000,5.7452922,1550
392,18,FDFEST,1990,4,2,0,0,0,1,1.785,1,1.3,0.63,140.5,63.200001,90.199997,0.88796002,3.5,3.9299828999999997,2.5445404,4.8347359,94312000,3.5294117999999997,1551
488,19,CVCORV,1990,8,2,1,1,1,0,3.2550001,1,5.6999998,2.45,176.5,71.0,96.199997,1.25315,1.6,1.7965636000000003,5.5661821,24.467484,94312000,7.5268817,1552
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,1553
2,1,LXLS40,1990,8,4,1,1,1,0,3.7590001,0,4.0,2.5,196.7,71.699997,110.8,1.4103389,1.8,2.0211341,4.9477177,27.543993,94312000,6.6507049,1554
74,3,HDACCO,1990,4,2,0,1,0,1,2.7379999,0,2.2,1.25,184.8,67.900002,107.1,1.2547921,2.4000001,2.6948453999999997,3.7107879999999995,9.292272599999999,94312000,4.5653763,1555
258,12,PS944,1990,4,2,0,1,1,0,2.9979999,0,3.0,2.0799999,168.89999,68.300003,94.5,1.1535870000000001,2.5999999,2.919416,3.4253426,32.058151,94312000,6.9379587,1556
544,19,PTGRAN-1990,1990,4,2,1,1,1,1,3.1889998999999998,1,2.3,1.6,194.5,71.900002,107.5,1.398455,2.2,2.4702749,4.0481324,11.143075999999999,94312000,5.0172467,1557
390,18,FDESCO,1990,4,2,0,0,0,1,2.2420001,1,1.9,0.89999998,169.39999,65.900002,94.199997,1.1163459999999998,3.2,3.5931273,2.7830911,5.6633515,94312000,4.014273200000001,1558
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1559
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,1560
488,19,CVCORV,1990,8,2,1,1,1,0,3.2550001,1,5.6999998,2.45,176.5,71.0,96.199997,1.25315,1.6,1.7965636000000003,5.5661821,24.467484,94312000,7.5268817,1561
544,19,PTGRAN-1990,1990,4,2,1,1,1,1,3.1889998999999998,1,2.3,1.6,194.5,71.900002,107.5,1.398455,2.2,2.4702749,4.0481324,11.143075999999999,94312000,5.0172467,1562
365,16,PLLASE,1990,4,2,0,1,0,1,2.5239999,1,1.8,0.92000002,170.5,66.5,97.199997,1.1338249,2.3,2.5825603,3.8721267999999998,8.3052797,94312000,3.6450078,1563
64,2,NI300Z,1990,6,2,0,1,1,0,3.2190001,0,3.0,2.22,169.5,70.5,96.5,1.194975,1.8,2.0211341,4.9477177,21.346598,94312000,6.8965516000000004,1564
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,1565
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1566
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,1567
504,19,GOPRIZ,1990,4,4,0,0,0,1,2.3469999,1,1.6,1.02,170.7,65.199997,95.699997,1.1129639,2.5,2.8071306000000003,3.5623565000000004,7.976281200000001,94312000,4.3459735,1568
516,19,ODCTLS-1990-1990,1990,4,2,0,1,1,1,3.1329999,1,2.3,1.8,192.3,71.0,107.5,1.36533,2.2,2.4702749,4.0481324,11.090282,94312000,5.7452922,1569
75,3,HDCIVI,1990,4,2,0,0,0,1,2.1270001,0,1.5,0.69999999,157.10001,66.300003,98.400002,1.0415729999999999,3.3,3.7054123999999997,2.6987547999999997,5.0765114,94312000,3.2910202000000006,1570
227,10,MTPREC,1990,4,2,0,1,0,1,2.336,0,1.5,0.75999999,161.39999,63.299999,93.800003,1.021662,2.7,3.0317011000000003,3.2984781,4.513389599999999,94312000,3.2534245999999998,1571
488,19,CVCORV,1990,8,2,1,1,1,0,3.2550001,1,5.6999998,2.45,176.5,71.0,96.199997,1.25315,1.6,1.7965636000000003,5.5661821,24.467484,94312000,7.5268817,1572
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1573
226,10,MTMIRA,1990,4,2,0,0,0,1,2.2049999,0,1.5,0.81,158.7,65.699997,93.900002,1.0426589,3.0999999,3.4808419,2.8728681000000003,5.3014541,94312000,3.6734693,1574
566,21,HYEXCE,1990,4,2,0,0,0,1,2.04,0,1.5,0.81,161.39999,63.200001,93.900002,1.020048,2.9000001,3.2562716,3.070997,4.513389599999999,94312000,3.9705882000000003,1575
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1576
69,3,ACINTE,1990,4,2,0,1,0,1,2.549,0,1.8,1.3,172.89999,67.400002,100.4,1.165346,2.0999999,2.3579898,4.2409004999999995,9.1430769,94312000,5.100039,1577
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1578
64,2,NI300Z,1990,6,2,0,1,1,0,3.2190001,0,3.0,2.22,169.5,70.5,96.5,1.194975,1.8,2.0211341,4.9477177,21.346598,94312000,6.8965516000000004,1579
61,2,INQ45,1990,8,4,1,1,1,0,3.95,0,4.5,2.78,199.8,71.900002,113.2,1.4365621000000002,1.6,1.7965636000000003,5.5661821,29.074219,94312000,7.037974799999999,1580
258,12,PS944,1990,4,2,0,1,1,0,2.9979999,0,3.0,2.0799999,168.89999,68.300003,94.5,1.1535870000000001,2.5999999,2.919416,3.4253426,32.058151,94312000,6.9379587,1581
488,19,CVCORV,1990,8,2,1,1,1,0,3.2550001,1,5.6999998,2.45,176.5,71.0,96.199997,1.25315,1.6,1.7965636000000003,5.5661821,24.467484,94312000,7.5268817,1582
488,19,CVCORV,1990,8,2,1,1,1,0,3.2550001,1,5.6999998,2.45,176.5,71.0,96.199997,1.25315,1.6,1.7965636000000003,5.5661821,24.467484,94312000,7.5268817,1583
392,18,FDFEST,1990,4,2,0,0,0,1,1.785,1,1.3,0.63,140.5,63.200001,90.199997,0.88796002,3.5,3.9299828999999997,2.5445404,4.8347359,94312000,3.5294117999999997,1584
245,12,PS911C,1990,6,2,0,1,1,0,3.0309999,0,3.5999999,2.47,168.3,65.0,89.400002,1.09395,2.4000001,2.6948453999999997,3.7107879999999995,44.758995,94312000,8.1491261,1585
64,2,NI300Z,1990,6,2,0,1,1,0,3.2190001,0,3.0,2.22,169.5,70.5,96.5,1.194975,1.8,2.0211341,4.9477177,21.346598,94312000,6.8965516000000004,1586
31,1,TYTERC,1990,4,2,0,0,0,1,2.02,0,1.5,0.77999997,166.7,64.0,93.699997,1.0668799999999998,3.0999999,3.4808419,2.8728681000000003,4.9640403,94312000,3.8613861000000003,1587
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,1588
64,2,NI300Z,1990,6,2,0,1,1,0,3.2190001,0,3.0,2.22,169.5,70.5,96.5,1.194975,1.8,2.0211341,4.9477177,21.346598,94312000,6.8965516000000004,1589
516,19,ODCTLS-1990-1990,1990,4,2,0,1,1,1,3.1329999,1,2.3,1.8,192.3,71.0,107.5,1.36533,2.2,2.4702749,4.0481324,11.090282,94312000,5.7452922,1590
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,1591
503,19,GOMETR,1990,4,2,0,0,0,1,1.62,1,1.0,0.55000001,146.10001,62.0,89.199997,0.90582001,4.5999999,5.1651206,1.9360633999999999,4.5868402,94312000,3.3950617,1592
258,12,PS944,1990,4,2,0,1,1,0,2.9979999,0,3.0,2.0799999,168.89999,68.300003,94.5,1.1535870000000001,2.5999999,2.919416,3.4253426,32.058151,94312000,6.9379587,1593
549,19,PTLEMA,1990,4,2,0,0,0,1,2.1359999,1,1.6,0.74000001,163.7,65.5,99.199997,1.072235,2.9000001,3.2562716,3.070997,5.5501151,94312000,3.4644193999999997,1594
2,1,LXLS40,1990,8,4,1,1,1,0,3.7590001,0,4.0,2.5,196.7,71.699997,110.8,1.4103389,1.8,2.0211341,4.9477177,27.543993,94312000,6.6507049,1595
